OBJECTID,Name,POINT_X,POINT_Y
13114,Washington,-123.09115600600,46.17723083530
13115,Washington,-123.10047912600,46.18025970430
13116,Washington,-123.10785675000,46.18424224860
13117,Washington,-123.11390686000,46.18778991670
13118,Washington,-123.12455749500,46.19124984780
13119,Washington,-123.12654876700,46.19166946430
13120,Washington,-123.13964080800,46.19050216670
13121,Washington,-123.15223693900,46.19345855760
13122,Washington,-123.15947723400,46.19377899140
13123,Washington,-123.17057037300,46.19173049950
13124,Washington,-123.17701721200,46.18885040260
13125,Washington,-123.18871307400,46.18542099000
13126,Washington,-123.20038604800,46.18151855460
13127,Washington,-123.21266937300,46.17670059240
13128,Washington,-123.21526336700,46.17573165920
13129,Washington,-123.22438812300,46.17417144790
13130,Washington,-123.23284149200,46.17216873140
13131,Washington,-123.23735809300,46.17024993880
13132,Washington,-123.23925018300,46.16838073750
13133,Washington,-123.25141906700,46.16080093380
13134,Washington,-123.26109313900,46.15649032590
13135,Washington,-123.27276611400,46.15304183950
13136,Washington,-123.28322601300,46.15190887450
13137,Washington,-123.29313659700,46.15354156490
13138,Washington,-123.31902313300,46.15988159200
13139,Washington,-123.32299804700,46.16070938100
13140,Washington,-123.32969665500,46.16378021240
13141,Washington,-123.33316802900,46.16828918470
13142,Washington,-123.33724975600,46.17140960740
13143,Washington,-123.34060669000,46.17317199710
13144,Washington,-123.34601593000,46.17671966520
13145,Washington,-123.35080719000,46.18120956380
13146,Washington,-123.35424041700,46.18479919420
13147,Washington,-123.36097717300,46.18878173850
13148,Washington,-123.36839294400,46.19274902300
13149,Washington,-123.38443756100,46.19927978550
13150,Washington,-123.38725280800,46.20335006680
13151,Washington,-123.39000701900,46.20648956310
13152,Washington,-123.39939880400,46.21088027910
13153,Washington,-123.40273284900,46.21171951290
13154,Washington,-123.40740966800,46.21345901490
13155,Washington,-123.41488647500,46.21924972530
13156,Washington,-123.41702270500,46.22286987330
13157,Washington,-123.42044830300,46.22600936880
13158,Washington,-123.42463684100,46.23141860930
13159,Washington,-123.42613220200,46.23551178000
13160,Washington,-123.42550659100,46.23643875080
13161,Washington,-123.42495727600,46.23873901340
13162,Washington,-123.42505645700,46.24103164700
13163,Washington,-123.42916107200,46.24460983270
13164,Washington,-123.43528747600,46.24951934770
13165,Washington,-123.43660736000,46.24948883010
13166,Washington,-123.43997955300,46.25125122080
13167,Washington,-123.44138336200,46.25305175790
13168,Washington,-123.44615173300,46.25706863380
13169,Washington,-123.44957733200,46.26021194420
13170,Washington,-123.45233154300,46.26290130660
13171,Washington,-123.45302581800,46.26380157470
13172,Washington,-123.45443725500,46.26605987580
13173,Washington,-123.45719909700,46.26874923720
13174,Washington,-123.46179962200,46.26865005460
13175,Washington,-123.46849823000,46.27125167810
13176,Washington,-123.47583007800,46.27338027990
13177,Washington,-123.48509216300,46.27455902130
13178,Washington,-123.49032592700,46.27397918700
13179,Washington,-123.49755859400,46.27383041390
13180,Washington,-123.50668335000,46.27178955090
13181,Washington,-123.51113891600,46.26979064940
13182,Washington,-123.51139068600,46.26944351200
13183,Washington,-123.51166534400,46.26944351200
13184,Washington,-123.51194763200,46.26916503870
13185,Washington,-123.51250457800,46.26918029750
13186,Washington,-123.51277923600,46.26889038130
13187,Washington,-123.51312255900,46.26889038130
13188,Washington,-123.51333618200,46.26889038130
13189,Washington,-123.51361084000,46.26861190800
13190,Washington,-123.51472473200,46.26861190800
13191,Washington,-123.51483917200,46.26849746750
13192,Washington,-123.51499939000,46.26833343470
13193,Washington,-123.51583099400,46.26833343470
13194,Washington,-123.51596069300,46.26820373540
13195,Washington,-123.51611328100,46.26805496240
13196,Washington,-123.51639556900,46.26808929400
13197,Washington,-123.51667022700,46.26777648910
13198,Washington,-123.51758575500,46.26777648910
13199,Washington,-123.51860809300,46.26777648910
13200,Washington,-123.51892852800,46.26769256620
13201,Washington,-123.51930236800,46.26732635500
13202,Washington,-123.51979827800,46.26713180560
13203,Washington,-123.52032470700,46.26705932650
13204,Washington,-123.52085113500,46.26732635500
13205,Washington,-123.52141571000,46.26762008710
13206,Washington,-123.52201080300,46.26789855950
13207,Washington,-123.52268219000,46.26806640620
13208,Washington,-123.52336120600,46.26824188200
13209,Washington,-123.52406311000,46.26839446990
13210,Washington,-123.52474975600,46.26861953700
13211,Washington,-123.52541351300,46.26888275140
13212,Washington,-123.52607727000,46.26910018950
13213,Washington,-123.52669525100,46.26922607390
13214,Washington,-123.52727508500,46.26941299440
13215,Washington,-123.52759552000,46.26947784450
13216,Washington,-123.52787780800,46.26953506480
13217,Washington,-123.52845001200,46.26953124990
13218,Washington,-123.52898407000,46.26929855390
13219,Washington,-123.52938842800,46.26892089890
13220,Washington,-123.52971649200,46.26849365260
13221,Washington,-123.53004455600,46.26807785010
13222,Washington,-123.53046417200,46.26774597150
13223,Washington,-123.53079986600,46.26755142210
13224,Washington,-123.53090667700,46.26748657190
13225,Washington,-123.53250122000,46.26750183070
13226,Washington,-123.53237915000,46.26768493630
13227,Washington,-123.53261566200,46.26774597150
13228,Washington,-123.53283691400,46.26779174790
13229,Washington,-123.53306579600,46.26784515410
13230,Washington,-123.53338623100,46.26790237440
13231,Washington,-123.53404235800,46.26763915990
13232,Washington,-123.53476715100,46.26760864230
13233,Washington,-123.53533935600,46.26763534590
13234,Washington,-123.53592681900,46.26741409290
13235,Washington,-123.53667449900,46.26725769000
13236,Washington,-123.53739929200,46.26722335840
13237,Washington,-123.53809356700,46.26725387600
13238,Washington,-123.53874206600,46.26739883410
13239,Washington,-123.53938293400,46.26747512810
13240,Washington,-123.54000854500,46.26749420180
13241,Washington,-123.54060363800,46.26744842540
13242,Washington,-123.54114532500,46.26726531980
13243,Washington,-123.54170989900,46.26715087930
13244,Washington,-123.54224395700,46.26698303250
13245,Washington,-123.54280090300,46.26688766480
13246,Washington,-123.54327392600,46.26668930050
13247,Washington,-123.54376220700,46.26652526860
13248,Washington,-123.54428863500,46.26640701320
13249,Washington,-123.54481506300,46.26632308930
13250,Washington,-123.54526519700,46.26607513460
13251,Washington,-123.54572296100,46.26594924930
13252,Washington,-123.54617309500,46.26580047620
13253,Washington,-123.54657745400,46.26562118560
13254,Washington,-123.54701995800,46.26554489160
13255,Washington,-123.54743194600,46.26545333880
13256,Washington,-123.54779052700,46.26531219470
13257,Washington,-123.54805755600,46.26527786220
13258,Washington,-123.54916381900,46.26527786220
13259,Washington,-123.54972076400,46.26531219470
13260,Washington,-123.54979705800,46.26531600960
13261,Washington,-123.55027771000,46.26527786220
13262,Washington,-123.55054473900,46.26557922320
13263,Washington,-123.55139160100,46.26555633550
13264,Washington,-123.55166626000,46.26583480870
13265,Washington,-123.55194091800,46.26583480870
13266,Washington,-123.55222320500,46.26611328110
13267,Washington,-123.55247497600,46.26612853990
13268,Washington,-123.55278015100,46.26583480870
13269,Washington,-123.55305480900,46.26583480870
13270,Washington,-123.55333709800,46.26555633550
13271,Washington,-123.55361175500,46.26555633550
13272,Washington,-123.55388641300,46.26527786220
13273,Washington,-123.55435943600,46.26504898110
13274,Washington,-123.55472564700,46.26499938980
13275,Washington,-123.55500030600,46.26499938980
13276,Washington,-123.55513763500,46.26499176000
13277,Washington,-123.55541992200,46.26500701880
13278,Washington,-123.55560302800,46.26482391320
13279,Washington,-123.55569458000,46.26474761920
13280,Washington,-123.55582428000,46.26463699360
13281,Washington,-123.55609893800,46.26447677580
13282,Washington,-123.55645751900,46.26444244420
13283,Washington,-123.55684661900,46.26444244420
13284,Washington,-123.55725860600,46.26444244420
13285,Washington,-123.55770111100,46.26449966440
13286,Washington,-123.55813598600,46.26444625820
13287,Washington,-123.55859375000,46.26446914680
13288,Washington,-123.55904388400,46.26448059070
13289,Washington,-123.55931854200,46.26429748510
13290,Washington,-123.55950927700,46.26416778580
13291,Washington,-123.56005859400,46.26390457130
13292,Washington,-123.56066131600,46.26369476310
13293,Washington,-123.56130981400,46.26355361900
13294,Washington,-123.56196594200,46.26343154860
13295,Washington,-123.56262970000,46.26347351100
13296,Washington,-123.56328582800,46.26329040540
13297,Washington,-123.56363678000,46.26311111480
13298,Washington,-123.56405639700,46.26279449500
13299,Washington,-123.56423950200,46.26265335090
13300,Washington,-123.56416320800,46.26250076290
13301,Washington,-123.56403350800,46.26222228960
13302,Washington,-123.56408691400,46.26212310790
13303,Washington,-123.56388855000,46.26139068560
13304,Washington,-123.56388855000,46.26088333130
13305,Washington,-123.56415557800,46.26055908160
13306,Washington,-123.56467437800,46.26054763780
13307,Washington,-123.56500244100,46.26083374000
13308,Washington,-123.56527710000,46.26083374000
13309,Washington,-123.56555175800,46.26111221330
13310,Washington,-123.56583404500,46.26111221330
13311,Washington,-123.56612396200,46.26124572750
13312,Washington,-123.56651306100,46.26136016800
13313,Washington,-123.56692504900,46.26136016800
13314,Washington,-123.56736755400,46.26128768900
13315,Washington,-123.56784820600,46.26131439160
13316,Washington,-123.56828308100,46.26143646200
13317,Washington,-123.56874847500,46.26140213040
13318,Washington,-123.56916809100,46.26146316560
13319,Washington,-123.56954956100,46.26153564470
13320,Washington,-123.56986999500,46.26163864130
13321,Washington,-123.57018280100,46.26166915890
13322,Washington,-123.57047271700,46.26167297380
13323,Washington,-123.57083129900,46.26166534400
13324,Washington,-123.57166290300,46.26166534400
13325,Washington,-123.57196044900,46.26187896710
13326,Washington,-123.57221984900,46.26194381730
13327,Washington,-123.57266998300,46.26194763220
13328,Washington,-123.57301330500,46.26194381730
13329,Washington,-123.57337951600,46.26192092860
13330,Washington,-123.57375335700,46.26184844950
13331,Washington,-123.57415008500,46.26176071170
13332,Washington,-123.57456207300,46.26166915890
13333,Washington,-123.57501220700,46.26158905000
13334,Washington,-123.57548522900,46.26157760610
13335,Washington,-123.57599639900,46.26141738920
13336,Washington,-123.57652282700,46.26138305670
13337,Washington,-123.57704925600,46.26131820660
13338,Washington,-123.57753753600,46.26115417470
13339,Washington,-123.57807922400,46.26105117810
13340,Washington,-123.57860565200,46.26087570240
13341,Washington,-123.57918548600,46.26077270480
13342,Washington,-123.57975769100,46.26060104400
13343,Washington,-123.58037567200,46.26053237900
13344,Washington,-123.58095550500,46.26042556740
13345,Washington,-123.58142852800,46.26030731190
13346,Washington,-123.58189392100,46.26029586810
13347,Washington,-123.58222198500,46.26027679430
13348,Washington,-123.58249664300,46.26055526760
13349,Washington,-123.58346557600,46.26046371480
13350,Washington,-123.58401489300,46.26051330520
13351,Washington,-123.58457183800,46.26054000880
13352,Washington,-123.58509826600,46.26048278770
13353,Washington,-123.58556366000,46.26026535050
13354,Washington,-123.58598327700,46.26000213600
13355,Washington,-123.58638763400,46.25979614270
13356,Washington,-123.58680725100,46.25988006560
13357,Washington,-123.58718872100,46.26004791240
13358,Washington,-123.58757781900,46.26032257070
13359,Washington,-123.58807373100,46.26044845600
13360,Washington,-123.58864593500,46.26034164450
13361,Washington,-123.58925628600,46.26036071820
13362,Washington,-123.58944702200,46.26027679430
13363,Washington,-123.58972168000,46.26055526760
13364,Washington,-123.58999633700,46.26027679430
13365,Washington,-123.59133148200,46.26032257070
13366,Washington,-123.59197235100,46.26030731190
13367,Washington,-123.59256744300,46.26046371480
13368,Washington,-123.59315490800,46.26052856400
13369,Washington,-123.59373474100,46.26060485800
13370,Washington,-123.59426879900,46.26073837320
13371,Washington,-123.59481811600,46.26079177850
13372,Washington,-123.59537506100,46.26082229610
13373,Washington,-123.59592437700,46.26079177850
13374,Washington,-123.59647369400,46.26083374000
13375,Washington,-123.59702301000,46.26087570240
13376,Washington,-123.59756469700,46.26090621900
13377,Washington,-123.59767150900,46.26092529280
13378,Washington,-123.59809875500,46.26100540170
13379,Washington,-123.59862518300,46.26087951640
13380,Washington,-123.59915924100,46.26088714620
13381,Washington,-123.59966278100,46.26107788070
13382,Washington,-123.60018158000,46.26129150390
13383,Washington,-123.60070800800,46.26146697960
13384,Washington,-123.60124969500,46.26155853240
13385,Washington,-123.60174560600,46.26160049480
13386,Washington,-123.60223388600,46.26163101240
13387,Washington,-123.60272216800,46.26165390010
13388,Washington,-123.60322570800,46.26166153000
13389,Washington,-123.60372924800,46.26161575360
13390,Washington,-123.60421752900,46.26144027690
13391,Washington,-123.60473632800,46.26135253910
13392,Washington,-123.60522460900,46.26113891590
13393,Washington,-123.60570526100,46.26112365710
13394,Washington,-123.60617828300,46.26107025180
13395,Washington,-123.60659790100,46.26093292260
13396,Washington,-123.60706329400,46.26088333130
13397,Washington,-123.60752868600,46.26081848120
13398,Washington,-123.60797119200,46.26060485800
13399,Washington,-123.60848999100,46.26053619390
13400,Washington,-123.60889434800,46.26062774670
13401,Washington,-123.60916900700,46.26027679430
13402,Washington,-123.61019897500,46.26034164450
13403,Washington,-123.61069488500,46.26028823820
13404,Washington,-123.61117553700,46.26031112690
13405,Washington,-123.61138916000,46.26025772060
13406,Washington,-123.61162567100,46.26020050040
13407,Washington,-123.61205291800,46.26010894760
13408,Washington,-123.61247253400,46.26002120970
13409,Washington,-123.61289978000,46.26000595090
13410,Washington,-123.61333465600,46.26005172730
13411,Washington,-123.61377716100,46.26021957410
13412,Washington,-123.61428070100,46.26027297940
13413,Washington,-123.61480712900,46.26027679430
13414,Washington,-123.61533355700,46.26028442420
13415,Washington,-123.61585235600,46.26034164450
13416,Washington,-123.61633300800,46.26053237900
13417,Washington,-123.61666870100,46.26055526760
13418,Washington,-123.61694336000,46.26083374000
13419,Washington,-123.61860656800,46.26079940840
13420,Washington,-123.61898803700,46.26083755490
13421,Washington,-123.61933136000,46.26088333130
13422,Washington,-123.61962890600,46.26099014290
13423,Washington,-123.61990356500,46.26111984220
13424,Washington,-123.62014770500,46.26126098630
13425,Washington,-123.62034607000,46.26137542680
13426,Washington,-123.62072753900,46.26145172080
13427,Washington,-123.62118530300,46.26132202150
13428,Washington,-123.62184143100,46.26110458340
13429,Washington,-123.62249755800,46.26093673660
13430,Washington,-123.62317657400,46.26110458340
13431,Washington,-123.62387084900,46.26131820660
13432,Washington,-123.62462616000,46.26144027690
13433,Washington,-123.62530517600,46.26166915890
13434,Washington,-123.62596893300,46.26194381730
13435,Washington,-123.62663269100,46.26222228960
13436,Washington,-123.62729644800,46.26250076290
13437,Washington,-123.62796783500,46.26277923620
13438,Washington,-123.62863922100,46.26305389360
13439,Washington,-123.62931060800,46.26332855200
13440,Washington,-123.62998199400,46.26358413660
13441,Washington,-123.63063812300,46.26381301860
13442,Washington,-123.63130188000,46.26393127400
13443,Washington,-123.63191223200,46.26411819450
13444,Washington,-123.63249206500,46.26428604130
13445,Washington,-123.63307952900,46.26441574060
13446,Washington,-123.63365936300,46.26445007310
13447,Washington,-123.63410949700,46.26477432280
13448,Washington,-123.63465881300,46.26494979850
13449,Washington,-123.63514709500,46.26514816290
13450,Washington,-123.63559722900,46.26525497440
13451,Washington,-123.63604736300,46.26527404820
13452,Washington,-123.63648223900,46.26523590070
13453,Washington,-123.63689422600,46.26513290410
13454,Washington,-123.63733673100,46.26521682700
13455,Washington,-123.63778686500,46.26528930700
13456,Washington,-123.63822174100,46.26536941500
13457,Washington,-123.63861084000,46.26539611850
13458,Washington,-123.63874053900,46.26536560090
13459,Washington,-123.63896179200,46.26530837980
13460,Washington,-123.63930511500,46.26528167710
13461,Washington,-123.63965606700,46.26528167710
13462,Washington,-123.64002227700,46.26531600960
13463,Washington,-123.64027404800,46.26527786220
13464,Washington,-123.64054870600,46.26564025840
13465,Washington,-123.64279174800,46.26555633550
13466,Washington,-123.64337921100,46.26568603480
13467,Washington,-123.64390564000,46.26580429110
13468,Washington,-123.64445495600,46.26583099380
13469,Washington,-123.64500427200,46.26583480870
13470,Washington,-123.64556121800,46.26583480870
13471,Washington,-123.64611053500,46.26583480870
13472,Washington,-123.64665222200,46.26583480870
13473,Washington,-123.64720153800,46.26583099380
13474,Washington,-123.64774322500,46.26579284640
13475,Washington,-123.64826965300,46.26564407330
13476,Washington,-123.64881134000,46.26554107670
13477,Washington,-123.64933013900,46.26540374750
13478,Washington,-123.64984893800,46.26525497440
13479,Washington,-123.65034484900,46.26509475750
13480,Washington,-123.65084075900,46.26504135130
13481,Washington,-123.65132904100,46.26513671900
13482,Washington,-123.65181732200,46.26526641830
13483,Washington,-123.65231323300,46.26538848870
13484,Washington,-123.65277862600,46.26556777930
13485,Washington,-123.65325164800,46.26576232880
13486,Washington,-123.65390014700,46.26579666130
13487,Washington,-123.65460205000,46.26571655240
13488,Washington,-123.65533447300,46.26562499960
13489,Washington,-123.65606689500,46.26583099380
13490,Washington,-123.65674591100,46.26617050140
13491,Washington,-123.65747833200,46.26635742190
13492,Washington,-123.65823364200,46.26644515970
13493,Washington,-123.65895843500,46.26666641270
13494,Washington,-123.65971374500,46.26666259780
13495,Washington,-123.66046905500,46.26663589510
13496,Washington,-123.66104126000,46.26654434230
13497,Washington,-123.66120147700,46.26651763880
13498,Washington,-123.66185760500,46.26642990090
13499,Washington,-123.66249847400,46.26648330720
13500,Washington,-123.66316986100,46.26656723010
13501,Washington,-123.66392517100,46.26664733900
13502,Washington,-123.66470336900,46.26669311540
13503,Washington,-123.66545105000,46.26679992700
13504,Washington,-123.66615295400,46.26688384990
13505,Washington,-123.66686248800,46.26690673860
13506,Washington,-123.66890716500,46.26697540270
13507,Washington,-123.66943359400,46.26721191450
13508,Washington,-123.66996002200,46.26745224030
13509,Washington,-123.67044830400,46.26770019510
13510,Washington,-123.67079925500,46.26795577970
13511,Washington,-123.67121124300,46.26808166500
13512,Washington,-123.67160034100,46.26823425300
13513,Washington,-123.67201232900,46.26833724970
13514,Washington,-123.67247009300,46.26842880240
13515,Washington,-123.67266845700,46.26844787620
13516,Washington,-123.67305755600,46.26848220870
13517,Washington,-123.67358398400,46.26870727570
13518,Washington,-123.67412567100,46.26891326900
13519,Washington,-123.67460632400,46.26919555630
13520,Washington,-123.67500305100,46.26958084120
13521,Washington,-123.67537689200,46.27003479020
13522,Washington,-123.67591857900,46.27041244520
13523,Washington,-123.67636871300,46.27093124430
13524,Washington,-123.67690277100,46.27133560200
13525,Washington,-123.67745971700,46.27169036830
13526,Washington,-123.67799377500,46.27206802330
13527,Washington,-123.67844390900,46.27254104600
13528,Washington,-123.67885589600,46.27305603020
13529,Washington,-123.67916870100,46.27361297590
13530,Washington,-123.67944336000,46.27416610750
13531,Washington,-123.67972564700,46.27444457990
13532,Washington,-123.67972564700,46.27527618380
13533,Washington,-123.68000030500,46.27555465710
13534,Washington,-123.68000030500,46.27583312950
13535,Washington,-123.68027496400,46.27611160280
13536,Washington,-123.68050384600,46.27651214640
13537,Washington,-123.68054962200,46.27687835670
13538,Washington,-123.68055725100,46.27728271520
13539,Washington,-123.68055725100,46.27770996060
13540,Washington,-123.68055725100,46.27815628070
13541,Washington,-123.68051910400,46.27861022970
13542,Washington,-123.68039703400,46.27906036370
13543,Washington,-123.68030548100,46.27952575660
13544,Washington,-123.68025970500,46.28000640830
13545,Washington,-123.68014526300,46.28046417220
13546,Washington,-123.67992401100,46.28085708600
13547,Washington,-123.67969512900,46.28126144370
13548,Washington,-123.67945098900,46.28165054340
13549,Washington,-123.67925262400,46.28205490110
13550,Washington,-123.67915344200,46.28248977640
13551,Washington,-123.67903137200,46.28290939380
13552,Washington,-123.67889404300,46.28330230760
13553,Washington,-123.67877960200,46.28368377660
13554,Washington,-123.67864227300,46.28402710000
13555,Washington,-123.67861175600,46.28438949620
13556,Washington,-123.67861175600,46.28474044760
13557,Washington,-123.67859649700,46.28506851220
13558,Washington,-123.67852783200,46.28536987320
13559,Washington,-123.67845153800,46.28568649300
13560,Washington,-123.67835998500,46.28599929790
13561,Washington,-123.67833709700,46.28630447390
13562,Washington,-123.67832946700,46.28656768830
13563,Washington,-123.67834472600,46.28678131060
13564,Washington,-123.67833709700,46.28694534340
13565,Washington,-123.67805481000,46.28722381570
13566,Washington,-123.67805481000,46.28888702370
13567,Washington,-123.67833709700,46.28916549700
13568,Washington,-123.67833709700,46.28972244260
13569,Washington,-123.67861175600,46.29000091590
13570,Washington,-123.67861175600,46.29027938830
13571,Washington,-123.67888641400,46.29055404660
13572,Washington,-123.67888641400,46.29111099230
13573,Washington,-123.67944336000,46.29166793790
13574,Washington,-123.67944336000,46.29194259630
13575,Washington,-123.67972564700,46.29222106950
13576,Washington,-123.67972564700,46.29249954190
13577,Washington,-123.68055725100,46.29333496080
13578,Washington,-123.68055725100,46.29360961920
13579,Washington,-123.68083190900,46.29388809250
13580,Washington,-123.68083190900,46.29416656480
13581,Washington,-123.68138885500,46.29472351050
13582,Washington,-123.68138885500,46.29499816880
13583,Washington,-123.68166351300,46.29527664210
13584,Washington,-123.68166351300,46.29555511450
13585,Washington,-123.68248748700,46.29641342200
13586,Washington,-123.68277740500,46.29639053340
13587,Washington,-123.68299865800,46.29674530070
13588,Washington,-123.68333435000,46.29666519170
13589,Washington,-123.68360900900,46.29694366410
13590,Washington,-123.68472290100,46.29694366410
13591,Washington,-123.68510437000,46.29722595230
13592,Washington,-123.68533325200,46.29730987530
13593,Washington,-123.68556213400,46.29745864830
13594,Washington,-123.68588256800,46.29754257210
13595,Washington,-123.68620300300,46.29770660400
13596,Washington,-123.68657684300,46.29787826570
13597,Washington,-123.68692779600,46.29816818280
13598,Washington,-123.68729400700,46.29853439300
13599,Washington,-123.68777465800,46.29888916030
13600,Washington,-123.68750000000,46.29916763270
13601,Washington,-123.68805694600,46.29972076430
13602,Washington,-123.68805694600,46.30027770990
13603,Washington,-123.68750000000,46.30083465560
13604,Washington,-123.68750000000,46.30138778720
13605,Washington,-123.68722534200,46.30138778720
13606,Washington,-123.68694305400,46.30166625960
13607,Washington,-123.68694305400,46.30194473290
13608,Washington,-123.68555450500,46.30333328250
13609,Washington,-123.68555450500,46.30361175580
13610,Washington,-123.68527984600,46.30389022820
13611,Washington,-123.68522644000,46.30411148120
13612,Washington,-123.68495178200,46.30439758340
13613,Washington,-123.68499755800,46.30472183210
13614,Washington,-123.68472290100,46.30500030540
13615,Washington,-123.68472290100,46.30583190940
13616,Washington,-123.68444824200,46.30611038180
13617,Washington,-123.68444824200,46.30638885510
13618,Washington,-123.68389129700,46.30694580070
13619,Washington,-123.68389129700,46.30722045910
13620,Washington,-123.68360900900,46.30749893230
13621,Washington,-123.68360900900,46.30777740470
13622,Washington,-123.68416595400,46.30777740470
13623,Washington,-123.68472290100,46.30833435040
13624,Washington,-123.68527984600,46.30777740470
13625,Washington,-123.68555450500,46.30777740470
13626,Washington,-123.68555450500,46.30749893230
13627,Washington,-123.68583679200,46.30722045910
13628,Washington,-123.68583679200,46.30694580070
13629,Washington,-123.68611145000,46.30666732740
13630,Washington,-123.68611145000,46.30638885510
13631,Washington,-123.68722534200,46.30527877780
13632,Washington,-123.68750000000,46.30527877780
13633,Washington,-123.68777465800,46.30500030540
13634,Washington,-123.68805694600,46.30500030540
13635,Washington,-123.68833160400,46.30472183210
13636,Washington,-123.68861389100,46.30472183210
13637,Washington,-123.68888855000,46.30444335980
13638,Washington,-123.68916320800,46.30444335980
13639,Washington,-123.68944549500,46.30416488650
13640,Washington,-123.68972015400,46.30416488650
13641,Washington,-123.69000244100,46.30389022820
13642,Washington,-123.69027709900,46.30389022820
13643,Washington,-123.69055175800,46.30361175580
13644,Washington,-123.69166565000,46.30361175580
13645,Washington,-123.69222259500,46.30416488650
13646,Washington,-123.69249725400,46.30416488650
13647,Washington,-123.69388580300,46.30555725110
13648,Washington,-123.69416809100,46.30555725110
13649,Washington,-123.69472503600,46.30611038180
13650,Washington,-123.69527435300,46.30611038180
13651,Washington,-123.69555664000,46.30640792880
13652,Washington,-123.69584655800,46.30638122520
13653,Washington,-123.69670105000,46.30636215240
13654,Washington,-123.69694519000,46.30666732740
13655,Washington,-123.69777679400,46.30666732740
13656,Washington,-123.69805908200,46.30638885510
13657,Washington,-123.69860839800,46.30638885510
13658,Washington,-123.69876098600,46.30639267000
13659,Washington,-123.69902038600,46.30638885510
13660,Washington,-123.69929504400,46.30636215240
13661,Washington,-123.69955444300,46.30626296980
13662,Washington,-123.69979095400,46.30609893790
13663,Washington,-123.70001220700,46.30589294460
13664,Washington,-123.70024871800,46.30565261880
13665,Washington,-123.70048522900,46.30538177530
13666,Washington,-123.70079803500,46.30513000470
13667,Washington,-123.70110321000,46.30481338490
13668,Washington,-123.70140075700,46.30445480360
13669,Washington,-123.70171356200,46.30412292500
13670,Washington,-123.70206451400,46.30395126330
13671,Washington,-123.70240783700,46.30408477760
13672,Washington,-123.70275878900,46.30436706580
13673,Washington,-123.70305633500,46.30475234970
13674,Washington,-123.70333862300,46.30517196620
13675,Washington,-123.70361328100,46.30560684240
13676,Washington,-123.70388793900,46.30604553260
13677,Washington,-123.70413208000,46.30649948160
13678,Washington,-123.70431518500,46.30698776220
13679,Washington,-123.70442199700,46.30750656130
13680,Washington,-123.70444488500,46.30805587800
13681,Washington,-123.70527648900,46.30888748200
13682,Washington,-123.70555877700,46.30888748200
13683,Washington,-123.70583343500,46.30916595430
13684,Washington,-123.70610809300,46.30916595430
13685,Washington,-123.70639038100,46.30944442760
13686,Washington,-123.70694732700,46.30944442760
13687,Washington,-123.70722198500,46.30972290000
13688,Washington,-123.70749664300,46.30972290000
13689,Washington,-123.70777893100,46.31000137330
13690,Washington,-123.70833587600,46.31000137330
13691,Washington,-123.70861053500,46.30972290000
13692,Washington,-123.70999908400,46.30972290000
13693,Washington,-123.71028137200,46.31000137330
13694,Washington,-123.71055603000,46.31000137330
13695,Washington,-123.71083068800,46.31027603160
13696,Washington,-123.71111297600,46.31027603160
13697,Washington,-123.71138763400,46.31055450400
13698,Washington,-123.71305847200,46.31055450400
13699,Washington,-123.71313476600,46.31063461290
13700,Washington,-123.71333313000,46.31083297730
13701,Washington,-123.71416473400,46.31083297730
13702,Washington,-123.71416473400,46.31194305450
13703,Washington,-123.71389007600,46.31222152690
13704,Washington,-123.71360778800,46.31222152690
13705,Washington,-123.71305847200,46.31277847250
13706,Washington,-123.71277618400,46.31277847250
13707,Washington,-123.71055603000,46.31499862710
13708,Washington,-123.71055603000,46.31527709950
13709,Washington,-123.70999908400,46.31583404510
13710,Washington,-123.70999908400,46.31611251840
13711,Washington,-123.70805358900,46.31805419960
13712,Washington,-123.70777893100,46.31805419960
13713,Washington,-123.70694732700,46.31722259560
13714,Washington,-123.70669555700,46.31700134260
13715,Washington,-123.70444488500,46.31444549550
13716,Washington,-123.70417022700,46.31444549550
13717,Washington,-123.70410156200,46.31488418570
13718,Washington,-123.70480346700,46.31594085670
13719,Washington,-123.70504760800,46.31621933000
13720,Washington,-123.70619201700,46.31766509990
13721,Washington,-123.70627594000,46.31788635290
13722,Washington,-123.70749664300,46.31921768230
13723,Washington,-123.70833587600,46.31921768230
13724,Washington,-123.70852661200,46.31911087070
13725,Washington,-123.70864105200,46.31905364950
13726,Washington,-123.70908355700,46.31877517710
13727,Washington,-123.70980072000,46.31843185460
13728,Washington,-123.71034240800,46.31772232010
13729,Washington,-123.71034240800,46.31694412240
13730,Washington,-123.71070098900,46.31649398830
13731,Washington,-123.71094513000,46.31611251840
13732,Washington,-123.71193695100,46.31481170660
13733,Washington,-123.71333313000,46.31388854980
13734,Washington,-123.71360778800,46.31388854980
13735,Washington,-123.71416473400,46.31333160420
13736,Washington,-123.71444702100,46.31333160420
13737,Washington,-123.71527862500,46.31250000020
13738,Washington,-123.71555328400,46.31250000020
13739,Washington,-123.71611022900,46.31194305450
13740,Washington,-123.71611022900,46.31166839620
13741,Washington,-123.71639251700,46.31138992290
13742,Washington,-123.71639251700,46.31055450400
13743,Washington,-123.71583557100,46.31000137330
13744,Washington,-123.71555328400,46.31000137330
13745,Washington,-123.71555328400,46.30972290000
13746,Washington,-123.71499633800,46.30972290000
13747,Washington,-123.71472168000,46.30944442760
13748,Washington,-123.71444702100,46.30944442760
